online_order,book_table,rate,votes,location,rest_type,approx_cost,type,city
1,0,3.7,11,6,24,900,2,4
1,0,3.0,12,6,24,500,2,4
1,1,3.9,218,55,24,750,2,4
1,0,3.2,4,75,73,300,2,4
0,1,4.3,1585,75,65,1500,2,4
1,0,4.1,111,6,37,600,2,4
1,0,3.8,80,6,73,300,2,4
1,0,3.8,23,22,73,400,2,4
1,0,3.7,122,22,73,300,2,4
1,0,4.0,92,22,37,100,2,4
1,0,3.7,23,75,5,300,2,4
1,0,3.2,9,6,36,300,2,4
1,0,3.2,7,55,73,250,2,4
1,0,3.7,40,22,73,150,2,4
0,0,4.2,267,75,84,400,2,4
0,1,4.0,119,75,24,1000,2,4
0,0,3.8,111,55,24,600,2,4
0,0,3.0,197,75,24,700,2,4
0,0,3.5,8,55,50,350,2,4
0,0,3.9,22,88,73,200,2,4
0,0,3.4,7,75,36,400,2,4
0,0,3.5,17,55,62,400,2,4
0,1,3.6,32,75,24,650,2,4
0,0,3.5,68,75,73,250,2,4
0,0,3.8,33,55,38,800,2,4
0,0,3.6,23,75,11,300,2,4
0,0,3.6,14,79,36,300,2,4
0,0,3.1,5,75,73,500,2,4
0,0,3.6,10,75,0,300,2,4
0,0,3.4,5,55,37,200,2,4
0,0,2.9,108,75,24,800,2,4
0,0,3.4,10,55,86,300,2,4
1,0,3.4,11,75,86,350,2,4
0,0,3.5,132,75,73,300,2,4
1,0,3.2,34,75,87,1000,2,4
0,0,3.6,5,6,73,200,2,4
1,0,3.4,20,75,73,200,2,4
1,0,3.8,117,75,86,600,2,4
1,0,3.1,9,22,86,500,2,4
1,0,2.8,23,6,24,800,2,4
1,0,3.1,19,6,73,300,2,4
1,0,3.1,6,22,73,250,2,4
1,0,3.5,19,6,24,600,2,4
1,0,3.4,10,22,36,400,2,4
1,0,3.1,69,55,86,250,2,4
1,0,3.7,39,22,13,500,2,4
1,0,3.3,10,75,73,350,2,4
1,0,4.3,490,6,3,500,3,4
1,0,4.0,175,6,3,300,3,4
1,0,3.4,6,6,38,300,3,4
1,0,4.0,152,6,83,400,3,4
1,0,4.4,632,6,36,500,3,4
0,0,4.1,83,6,37,200,3,4
1,0,3.9,1233,6,24,500,3,4
0,0,3.7,20,6,0,500,3,4
1,0,3.6,18,6,13,400,3,4
1,0,4.2,213,6,37,400,3,4
1,0,3.8,35,6,16,650,3,4
1,0,2.9,163,6,82,250,3,4
1,0,3.6,136,6,5,600,3,4
1,0,3.9,75,6,3,500,3,4
0,0,3.0,88,6,87,500,3,4
1,0,4.1,111,6,37,600,3,4
1,0,3.6,11,6,38,300,3,4
0,0,3.7,128,6,5,600,3,4
1,0,3.7,44,6,37,900,3,4
0,0,3.2,9,6,11,300,3,4
0,0,3.5,6,6,37,300,3,4
0,0,3.7,36,6,0,400,3,4
0,0,3.7,23,6,43,200,3,4
1,0,3.8,72,6,56,300,3,4
1,0,3.7,48,6,37,250,3,4
1,0,4.0,74,6,20,600,3,4
1,0,3.7,25,6,50,300,3,4
0,0,3.2,8,6,4,600,3,4
0,0,3.7,15,6,56,250,3,4
1,0,3.3,10,6,0,400,3,4
0,0,3.2,4,6,84,200,3,4
0,0,3.3,10,6,11,200,3,4
0,0,3.6,31,6,0,200,3,4
0,0,3.7,19,6,0,400,3,4
1,0,3.8,37,6,36,400,3,4
1,0,3.3,8,6,0,250,3,4
1,0,4.3,556,75,40,500,3,4
0,0,4.2,267,75,84,400,3,4
1,0,4.3,269,75,0,750,3,4
0,0,4.3,384,75,37,150,3,4
1,0,3.9,41,75,37,450,3,4
1,0,3.6,18,75,37,200,3,4
1,0,3.7,16,75,0,400,3,4
1,0,3.7,94,55,16,700,3,4
1,0,3.4,11,75,86,350,3,4
1,0,3.8,38,55,37,150,3,4
1,0,3.8,81,75,0,300,3,4
1,0,3.6,24,75,0,500,3,4
0,0,3.9,177,75,37,300,3,4
1,0,3.6,13,75,11,400,3,4
1,0,3.9,20,75,37,300,3,4
1,0,3.7,23,75,5,300,3,4
0,0,3.8,33,55,38,800,3,4
1,0,3.6,22,75,0,400,3,4
0,0,3.8,28,75,37,350,3,4
1,0,3.7,31,75,0,400,3,4
0,0,3.6,23,75,11,300,3,4
0,0,3.6,21,22,85,200,3,4
0,0,3.9,75,75,37,350,3,4
0,0,3.6,10,75,0,300,3,4
0,0,3.3,4,75,37,300,3,4
0,0,3.1,7,75,16,900,3,4
0,0,3.4,5,55,37,200,3,4
1,0,3.9,93,75,0,500,3,4
1,0,2.9,24,55,0,400,3,4
0,1,4.2,271,6,24,2000,4,4
0,1,3.9,284,6,24,1500,4,4
1,1,4.1,1691,6,25,1100,4,4
1,1,4.1,3020,6,24,1000,4,4
1,0,4.3,555,6,24,1800,4,4
1,0,4.2,793,6,30,1700,4,4
1,1,4.5,1365,6,25,1800,4,4
1,1,4.4,2182,6,7,1400,4,4
1,0,4.0,894,6,24,750,4,4
1,1,4.3,996,6,24,1200,4,4
0,0,4.2,308,6,24,800,4,4
0,1,4.3,403,6,24,1800,4,4
1,0,4.0,444,6,24,1200,4,4
1,0,4.0,230,6,24,950,4,4
1,0,4.0,60,6,11,600,4,4
0,0,4.0,213,6,24,400,4,4
0,0,4.0,225,6,24,700,4,4
1,0,3.4,692,6,24,600,4,4
1,0,3.8,2084,6,24,750,4,4
1,1,3.9,392,6,6,1500,4,4
1,0,3.7,404,6,24,500,4,4
0,1,3.6,255,6,57,1500,4,4
0,0,4.0,246,6,24,1200,4,4
1,0,4.0,152,6,83,400,4,4
0,0,3.7,15,6,23,500,4,4
0,0,3.8,368,6,24,600,4,4
1,0,3.8,419,6,24,900,4,4
1,0,4.0,107,6,16,400,4,4
1,0,4.1,268,6,24,800,4,4
1,0,3.0,289,6,24,500,4,4
1,0,3.3,4,6,24,900,4,4
1,0,3.9,146,6,24,650,4,4
1,0,3.9,1233,6,24,500,4,4
1,1,3.7,37,6,24,1500,4,4
1,0,2.9,182,6,24,800,4,4
0,1,4.1,106,6,25,1600,4,4
0,1,4.2,707,6,33,1400,4,4
1,1,3.8,157,6,24,600,4,4
1,0,3.8,35,6,16,650,4,4
1,0,3.0,106,6,24,500,4,4
1,0,2.6,74,6,24,800,4,4
0,0,3.0,88,6,87,500,4,4
1,0,3.7,123,6,62,300,4,4
1,0,3.7,66,6,24,550,4,4
1,0,3.4,11,6,56,400,4,4
0,0,3.5,11,6,73,400,4,4
1,0,3.4,33,6,24,800,4,4
1,0,2.8,95,6,24,500,4,4
0,0,3.0,120,6,24,1000,4,4
0,0,4.0,23,6,16,500,4,4
1,0,3.2,127,6,73,400,4,4
1,0,3.9,61,6,14,250,4,4
1,0,3.5,11,6,24,600,4,4
0,0,3.9,38,6,21,700,4,4
0,0,3.6,336,6,24,600,4,4
0,0,3.3,6,6,68,1000,4,4
0,0,3.2,6,6,62,300,4,4
0,0,3.9,25,6,16,400,4,4
1,0,3.5,19,6,24,600,4,4
1,0,2.8,32,6,87,200,4,4
1,0,3.6,34,6,12,400,4,4
0,0,2.3,131,6,24,800,4,4
1,0,2.9,32,6,24,550,4,4
1,0,3.1,48,6,16,900,4,4
0,0,3.5,95,6,24,700,4,4
1,0,2.9,19,6,16,500,4,4
0,0,3.5,28,6,24,700,4,4
1,0,2.6,42,6,24,400,4,4
1,0,3.1,41,6,24,700,4,4
1,0,3.7,11,6,24,900,4,4
1,0,3.6,31,6,25,500,4,4
1,0,3.0,12,6,24,500,4,4
1,0,3.5,11,6,24,400,4,4
0,0,3.3,12,6,24,700,4,4
1,0,2.8,23,6,24,800,4,4
1,0,3.1,9,6,24,550,4,4
1,0,3.4,17,6,73,400,4,4
1,0,3.7,48,6,56,400,4,4
0,0,3.7,47,6,16,500,4,4
0,0,3.7,33,6,16,550,4,4
1,0,3.6,11,6,87,200,4,4
1,0,3.2,4,6,24,600,4,4
1,0,3.3,4,6,24,700,4,4
0,0,2.1,337,6,24,450,4,4
1,0,2.6,20,6,24,400,4,4
0,0,3.4,7,6,62,350,4,4
0,0,2.9,16,6,24,500,4,4
0,0,3.2,4,6,84,200,4,4
0,0,3.5,10,6,24,600,4,4
0,0,2.9,17,6,24,400,4,4
1,0,2.7,33,6,24,500,4,4
0,0,3.0,155,6,24,800,4,4
0,0,3.0,13,6,24,400,4,4
0,0,3.0,6,6,16,500,4,4
0,0,3.4,7,6,56,100,4,4
0,0,3.2,59,6,24,550,4,4
0,0,3.8,114,6,16,550,4,4
0,0,3.6,542,6,24,750,4,4
0,0,3.8,46,6,60,2000,4,4
1,0,3.7,50,6,24,500,4,4
0,0,2.6,270,6,24,400,4,4
1,0,3.9,370,6,24,550,4,4
1,0,3.1,35,6,24,400,4,4
1,0,3.6,27,6,24,400,4,4
1,1,4.0,341,6,16,1000,4,4
1,0,2.3,235,6,24,800,4,4
1,0,4.2,166,6,73,450,4,4
1,0,4.0,77,6,73,300,4,4
1,0,3.5,378,6,73,500,4,4
1,0,4.0,532,6,73,300,4,4
1,0,3.9,214,6,73,400,4,4
1,0,3.1,26,6,73,300,4,4
1,0,3.5,6,6,73,300,4,4
1,0,3.6,18,6,73,400,4,4
1,0,3.9,48,6,73,300,4,4
1,0,2.9,163,6,82,250,4,4
0,0,3.6,20,6,78,450,4,4
1,0,3.9,75,6,3,500,4,4
1,0,3.6,136,6,5,600,4,4
1,0,3.8,80,6,73,300,4,4
1,0,2.9,248,6,73,400,4,4
1,0,3.9,94,6,73,200,4,4
1,0,3.7,37,6,73,400,4,4
1,0,3.2,258,6,73,500,4,4
1,0,3.4,12,6,73,200,4,4
1,0,3.6,14,6,73,250,4,4
1,0,3.3,200,6,73,450,4,4
1,0,3.6,12,6,50,600,4,4
0,0,3.2,5,6,50,350,4,4
1,0,4.0,250,6,73,250,4,4
0,0,3.1,8,6,50,150,4,4
1,0,2.9,89,6,73,350,4,4
1,0,3.8,133,6,73,200,4,4
1,0,3.8,30,6,73,300,4,4
0,0,2.7,39,6,50,330,4,4
1,0,3.7,36,6,73,400,4,4
0,0,2.8,11,6,50,1000,4,4
1,0,3.4,9,6,73,200,4,4
1,0,3.3,84,6,73,200,4,4
1,0,3.2,4,6,73,300,4,4
1,0,3.7,48,6,73,400,4,4
0,0,3.7,128,6,5,600,4,4
1,0,3.6,15,6,73,400,4,4
1,0,3.5,137,6,73,350,4,4
1,0,4.3,49,6,73,250,4,4
0,0,3.7,36,6,0,400,4,4
1,0,3.8,240,6,73,200,4,4
0,0,3.5,21,6,50,600,4,4
1,0,3.8,112,6,73,700,4,4
1,0,3.4,13,6,73,150,4,4
1,0,3.3,7,6,73,600,4,4
0,0,3.7,32,6,73,100,4,4
0,0,3.4,4,6,50,400,4,4
1,0,3.6,27,6,73,300,4,4
0,0,2.8,43,6,73,500,4,4
0,0,3.6,18,6,73,100,4,4
1,0,2.9,120,6,73,400,4,4
1,0,3.6,51,6,73,200,4,4
1,0,3.3,56,6,73,600,4,4
1,0,3.3,30,6,73,250,4,4
1,0,3.7,182,6,73,400,4,4
1,0,3.2,66,6,73,800,4,4
1,0,3.6,22,6,73,350,4,4
0,0,3.7,23,6,54,400,4,4
1,0,3.1,19,6,73,300,4,4
1,0,3.3,12,6,73,300,4,4
1,0,3.6,30,6,73,250,4,4
1,0,3.1,13,6,73,500,4,4
0,0,3.0,6,6,50,300,4,4
0,0,3.4,7,6,73,200,4,4
0,0,3.7,19,6,50,500,4,4
0,0,3.7,25,6,73,200,4,4
0,0,3.3,6,6,54,500,4,4
0,0,3.2,6,6,73,500,4,4
0,0,3.6,14,6,78,200,4,4
0,0,3.0,21,6,73,150,4,4
0,0,3.6,25,6,73,250,4,4
0,0,3.2,4,6,73,300,4,4
0,0,3.1,6,6,73,150,4,4
0,0,2.9,78,6,73,400,4,4
0,0,3.3,4,6,73,300,4,4
0,0,3.1,9,6,73,300,4,4
0,0,3.3,6,6,73,150,4,4
0,0,2.8,116,6,50,400,4,4
0,0,3.0,26,6,73,400,4,4
0,0,3.6,10,6,50,400,4,4
0,0,3.1,5,6,73,400,4,4
0,0,3.2,6,6,54,400,4,4
0,0,3.5,27,6,73,350,4,4
1,0,3.2,10,6,73,800,4,4
1,0,2.9,93,6,73,400,4,4
0,0,3.0,11,6,73,150,4,4
1,0,2.9,313,6,73,450,4,4
0,0,3.3,11,6,73,150,4,4
1,0,3.0,12,6,73,500,4,4
1,0,3.0,111,6,73,400,4,4
0,1,4.8,3300,55,25,1500,4,4
1,1,4.9,3300,75,63,1600,4,4
1,1,4.2,3300,75,67,1400,4,4
1,1,4.4,3300,75,25,1400,4,4
1,0,4.6,1193,75,7,1500,4,4
0,1,4.4,1496,75,68,1900,4,4
0,1,4.5,3300,55,24,1300,4,4
1,1,4.4,3061,55,25,1500,4,4
0,1,4.3,1585,75,65,1500,4,4
0,1,4.7,881,75,24,1600,4,4
0,1,4.6,2726,75,67,1400,4,4
1,1,4.3,994,75,24,1300,4,4
0,0,4.3,1303,55,24,1000,4,4
0,1,4.7,163,75,7,1500,4,4
1,1,4.4,889,75,24,1400,4,4
0,0,3.9,1225,75,24,1100,4,4
1,1,4.3,715,75,24,1500,4,4
1,1,4.0,942,75,68,1300,4,4
0,1,4.2,505,55,46,2000,4,4
0,1,4.1,237,75,46,2000,4,4
0,1,4.3,760,55,46,2500,4,4
1,0,4.3,894,75,16,600,4,4
1,1,4.5,125,75,24,700,4,4
1,0,4.2,258,75,24,700,4,4
1,0,4.3,149,75,16,800,4,4
1,0,4.3,754,75,24,500,4,4
0,0,4.1,239,75,73,500,4,4
1,0,3.5,341,75,24,850,4,4
1,0,2.9,827,75,24,800,4,4
1,1,4.1,322,75,30,1200,4,4
1,1,4.1,481,75,24,900,4,4
1,1,3.7,194,75,24,800,4,4
1,0,3.5,16,75,24,600,4,4
0,1,4.0,119,75,24,1000,4,4
1,0,3.7,31,75,24,600,4,4
1,0,3.7,833,55,24,550,4,4
1,0,4.1,248,75,24,800,4,4
1,0,3.8,27,75,73,300,4,4
1,0,4.0,44,75,73,300,4,4
1,0,3.7,132,55,24,750,4,4
0,0,2.6,330,75,24,600,4,4
1,0,3.6,20,75,73,300,4,4
0,0,3.8,111,55,24,600,4,4
1,0,4.2,233,75,73,150,4,4
0,0,3.0,197,75,24,700,4,4
1,0,3.8,135,75,24,400,4,4
1,0,3.5,18,75,56,300,4,4
1,1,3.9,42,75,73,500,4,4
1,0,3.7,94,55,16,700,4,4
1,0,4.1,33,75,16,200,4,4
0,0,4.3,384,75,37,150,4,4
1,0,3.3,213,75,24,600,4,4
1,0,3.6,34,75,24,500,4,4
1,0,3.5,45,75,73,600,4,4
1,0,2.6,155,75,24,600,4,4
1,0,3.4,5,75,24,400,4,4
1,0,3.2,97,75,73,250,4,4
1,0,3.2,126,75,73,300,4,4
0,1,3.9,125,55,57,2500,4,4
0,0,3.5,8,55,50,350,4,4
0,0,3.3,4,75,24,600,4,4
1,0,3.4,68,75,73,600,4,4
1,0,3.5,53,75,73,500,4,4
1,0,3.2,61,75,73,250,4,4
1,0,2.9,243,75,73,300,4,4
0,0,2.2,187,75,73,200,4,4
0,0,3.5,17,55,62,400,4,4
1,0,3.7,52,75,73,350,4,4
0,1,3.6,32,75,24,650,4,4
0,1,3.9,52,75,57,1900,4,4
1,0,3.6,32,55,24,450,4,4
1,0,3.0,21,55,73,350,4,4
1,0,3.3,294,75,73,400,4,4
0,0,3.7,26,55,73,300,4,4
1,0,3.1,117,75,24,550,4,4
1,0,3.2,34,75,87,1000,4,4
1,0,3.2,6,75,73,300,4,4
0,0,3.6,23,75,11,300,4,4
1,0,3.2,4,75,73,300,4,4
1,0,3.6,11,75,73,150,4,4
0,0,3.3,17,75,73,500,4,4
0,0,3.5,68,75,73,250,4,4
0,0,3.5,22,75,73,200,4,4
1,0,3.1,8,75,73,500,4,4
1,0,3.2,44,75,73,600,4,4
1,0,3.1,25,75,73,150,4,4
1,0,3.4,20,75,73,200,4,4
1,0,3.2,4,75,73,150,4,4
1,0,2.9,317,75,73,400,4,4
1,0,3.2,7,55,73,250,4,4
1,0,3.6,10,75,73,300,4,4
1,0,3.0,8,75,73,400,4,4
0,0,3.1,5,75,73,500,4,4
0,0,3.3,8,75,73,150,4,4
1,0,3.7,16,55,73,300,4,4
1,0,3.2,135,75,73,400,4,4
1,0,3.8,54,55,73,400,4,4
1,0,3.6,16,75,73,500,4,4
1,0,3.2,204,75,24,500,4,4
1,0,3.8,170,75,73,300,4,4
0,0,2.9,108,75,24,800,4,4
0,0,3.5,132,75,73,300,4,4
1,0,3.1,85,75,24,400,4,4
1,1,4.0,942,75,68,1300,5,4
0,1,4.1,106,6,25,1600,5,4
1,1,4.4,2182,6,7,1400,5,4
1,1,4.1,3020,6,24,1000,5,4
1,0,4.2,793,6,30,1700,5,4
1,1,3.9,392,6,6,1500,5,4
0,1,3.6,255,6,57,1500,5,4
0,1,4.2,707,6,33,1400,5,4
0,0,3.3,6,6,68,1000,5,4
0,0,3.8,46,6,60,2000,5,4
1,1,4.9,3300,75,63,1600,5,4
1,1,4.2,3300,75,67,1400,5,4
1,0,4.6,1193,75,7,1500,5,4
0,1,4.4,1496,75,68,1900,5,4
1,1,4.4,3061,55,25,1500,5,4
0,1,4.4,1496,75,68,1900,5,4
1,1,4.4,3061,55,25,1500,5,4
1,1,4.1,322,75,30,1200,5,4
0,1,3.9,125,55,57,2500,5,4
0,1,4.1,106,6,25,1600,6,4
1,1,4.4,2182,6,7,1400,6,4
0,1,4.6,2726,75,67,1400,6,4
1,0,4.2,793,6,30,1700,6,4
1,1,4.5,1365,6,25,1800,6,4
1,1,3.9,392,6,6,1500,6,4
1,1,4.1,1691,6,25,1100,6,4
0,0,3.3,6,6,68,1000,6,4
1,0,3.6,31,6,25,500,6,4
0,1,4.8,3300,55,25,1500,6,4
1,1,4.2,3300,75,67,1400,6,4
1,1,4.4,3300,75,25,1400,6,4
1,0,4.6,1193,75,7,1500,6,4
0,1,4.4,1496,75,68,1900,6,4
1,1,4.4,3061,55,25,1500,6,4
1,1,4.4,3061,55,25,1500,6,4
0,1,4.7,163,75,7,1500,6,4
1,1,4.1,322,75,30,1200,6,4
1,1,4.3,3126,51,24,1500,0,5
1,1,3.8,203,70,24,1200,0,5
1,0,4.0,48,8,24,1500,0,5
1,1,4.0,929,8,24,800,0,5
0,0,2.8,130,8,24,650,0,5
0,1,3.9,105,8,24,1000,0,5
0,0,3.6,10,8,24,700,0,5
0,1,4.5,2194,70,24,1800,0,5
0,1,4.4,2111,50,46,2200,0,5
1,1,4.0,1909,51,24,2100,0,5
0,0,4.6,979,51,46,2700,0,5
1,1,4.4,1105,12,25,1200,0,5
0,1,4.3,148,82,46,2700,0,5
1,1,4.5,1394,12,25,1700,0,5
1,1,4.3,763,50,24,1400,0,5
0,1,4.4,1065,82,24,1600,0,5
0,1,4.3,678,70,46,2500,0,5
1,0,4.0,3209,12,24,750,0,5
0,0,4.3,687,51,46,2700,0,5
0,1,3.8,64,51,24,1500,0,5
0,0,4.1,1022,69,24,500,0,5
0,1,4.2,347,50,25,1000,0,5
0,0,4.3,471,50,29,1500,0,5
0,1,4.3,622,69,46,2700,0,5
0,0,3.9,53,70,46,2000,0,5
0,1,4.3,334,70,24,1200,0,5
1,0,3.9,169,70,25,1700,0,5
1,1,4.2,576,77,24,1200,0,5
1,1,4.3,1048,50,24,1600,0,5
0,1,3.9,310,69,46,2000,0,5
1,1,4.0,188,78,25,1300,0,5
0,0,3.9,183,82,24,2200,0,5
1,0,3.9,158,28,24,1300,0,5
1,1,3.8,198,51,24,1600,0,5
0,1,4.2,271,51,46,2700,0,5
1,0,4.1,119,70,24,1000,0,5
0,0,3.1,120,50,25,1200,0,5
0,0,2.8,253,28,24,1000,0,5
0,0,3.9,89,80,24,1400,0,5
0,1,3.9,100,69,24,1900,0,5
0,0,3.0,107,51,24,800,0,5
0,0,3.7,145,70,26,1000,0,5
0,0,3.5,29,70,6,2200,0,5
0,0,2.9,31,77,24,1000,0,5
0,0,3.0,31,51,24,1000,0,5
0,0,3.8,23,28,24,800,0,5
0,0,3.7,67,70,24,500,0,5
0,1,3.8,52,28,24,1100,0,5
0,0,3.3,13,70,24,600,0,5
0,0,3.8,52,70,24,1200,0,5
0,0,2.3,116,70,24,650,0,5
0,1,4.0,324,15,57,1300,0,5
1,1,4.2,474,15,24,1700,0,5
1,1,3.8,91,15,24,1800,0,5
0,1,3.7,100,65,24,1600,0,5
0,0,3.1,46,15,24,1000,0,5
0,1,3.9,156,15,24,1100,0,5
1,1,4.2,935,12,16,750,1,5
1,1,4.3,2660,51,16,1200,1,5
0,0,4.0,24,8,16,450,1,5
0,0,4.2,618,8,16,500,1,5
1,0,3.8,72,8,16,650,1,5
0,0,3.6,7,8,73,800,1,5
0,0,3.2,9,8,16,600,1,5
0,0,2.8,43,8,16,700,1,5
1,0,3.2,7,8,16,600,1,5
1,0,3.6,104,8,16,800,1,5
0,0,3.6,46,8,16,350,1,5
0,0,4.6,2257,12,16,1100,1,5
1,1,4.2,2838,69,26,800,1,5
0,0,4.5,3300,80,16,900,1,5
1,1,4.4,690,51,26,1700,1,5
0,1,4.0,1701,12,16,1000,1,5
0,0,4.3,2635,12,16,600,1,5
1,0,4.4,1084,50,2,600,1,5
0,1,4.1,563,51,26,2500,1,5
1,0,4.3,3300,12,16,650,1,5
0,0,4.3,521,50,2,1400,1,5
0,0,4.2,160,82,16,750,1,5
0,0,4.3,67,69,16,400,1,5
0,0,4.3,786,12,19,900,1,5
1,1,4.1,54,51,16,800,1,5
1,0,4.1,114,70,16,700,1,5
1,0,4.3,566,82,16,700,1,5
0,0,4.0,1443,51,40,500,1,5
1,0,4.1,460,12,16,700,1,5
1,0,3.9,461,82,19,800,1,5
1,0,4.3,1133,28,16,800,1,5
0,1,3.9,296,77,16,750,1,5
1,0,4.2,50,70,16,700,1,5
1,0,3.6,95,28,19,650,1,5
0,0,3.8,34,51,16,700,1,5
0,0,4.0,47,82,16,750,1,5
1,0,4.2,115,51,17,500,1,5
0,0,4.2,115,82,26,1000,1,5
1,0,3.4,9,78,16,300,1,5
0,1,3.7,91,50,17,1000,1,5
1,0,4.0,85,69,43,400,1,5
0,0,4.1,104,50,23,1200,1,5
0,0,4.0,30,70,16,800,1,5
1,0,3.9,66,12,12,500,1,5
1,0,4.2,382,82,16,500,1,5
0,0,3.8,22,51,14,350,1,5
1,0,3.4,122,69,16,600,1,5
0,1,3.9,315,51,16,800,1,5
0,0,3.7,35,77,16,300,1,5
0,1,3.8,25,82,16,2200,1,5
0,0,3.7,145,70,26,1000,1,5
0,0,3.0,11,12,16,700,1,5
0,0,3.7,16,51,16,250,1,5
0,0,3.9,74,80,16,500,1,5
0,0,3.8,99,82,16,600,1,5
1,0,3.7,50,77,16,550,1,5
0,0,3.7,11,78,16,50,1,5
1,0,3.3,6,14,16,400,1,5
0,0,2.9,8,77,16,500,1,5
0,0,3.6,7,51,23,200,1,5
0,0,3.1,10,51,16,400,1,5
0,0,3.3,9,69,16,400,1,5
1,0,3.8,260,51,16,700,1,5
1,0,4.1,124,51,26,900,1,5
1,1,4.7,3300,15,70,1300,1,5
1,0,4.3,652,15,20,750,1,5
0,0,3.7,19,85,20,1100,1,5
1,1,4.3,858,15,26,1000,1,5
1,0,4.2,739,15,16,750,1,5
1,0,3.5,20,15,16,500,1,5
0,0,3.1,10,13,16,200,1,5
0,0,3.5,10,65,16,800,1,5
1,1,4.1,94,12,73,300,2,5
1,0,3.6,112,70,73,500,2,5
1,0,3.9,302,16,73,300,2,5
1,0,4.0,473,27,73,300,2,5
1,0,4.3,284,80,73,500,2,5
1,0,3.8,377,70,36,450,2,5
1,0,4.1,210,47,11,150,2,5
1,0,4.0,1393,27,73,600,2,5
1,0,3.9,142,61,24,800,2,5
1,0,3.3,111,82,73,300,2,5
1,0,3.5,55,8,73,150,2,5
1,0,4.1,1079,8,77,550,2,5
1,0,4.0,1072,27,73,350,2,5
1,0,3.4,69,82,73,350,2,5
1,0,3.8,88,20,73,250,2,5
1,0,4.3,290,69,86,500,2,5
1,0,4.2,382,82,16,500,2,5
1,0,3.5,350,18,73,350,2,5
1,0,4.3,889,16,36,500,2,5
1,0,3.3,70,69,73,400,2,5
1,0,4.3,3300,12,16,650,2,5
1,0,3.3,261,77,24,500,2,5
1,0,3.9,59,27,36,600,2,5
1,0,4.2,128,85,36,650,2,5
1,0,4.4,633,69,37,400,2,5
1,0,4.2,176,27,14,250,2,5
1,0,4.0,1864,20,24,750,2,5
1,0,3.5,68,85,86,200,2,5
1,0,3.7,80,82,73,300,2,5
1,0,3.5,57,85,73,150,2,5
1,0,3.8,236,77,24,750,2,5
1,0,3.8,61,32,73,400,2,5
1,0,3.3,9,70,73,300,2,5
1,0,4.3,1217,27,24,1200,2,5
1,0,3.6,206,15,73,400,2,5
1,0,3.6,16,8,24,800,2,5
1,0,3.9,370,51,84,200,2,5
1,0,3.8,97,85,36,750,2,5
1,0,2.7,67,62,73,400,2,5
1,0,4.0,624,65,43,450,2,5
1,0,4.9,1746,8,37,400,2,5
1,1,3.8,194,80,24,800,2,5
1,0,4.1,204,82,73,250,2,5
1,0,4.1,1443,20,24,800,2,5
1,0,3.8,101,85,36,500,2,5
1,1,4.4,2860,20,24,750,2,5
1,0,3.7,89,20,73,400,2,5
1,0,4.1,1125,16,36,650,2,5
1,1,3.1,58,80,73,400,2,5
1,0,3.6,79,82,73,300,2,5
1,1,4.2,1746,27,24,750,2,5
1,0,3.2,40,50,11,400,2,5
1,0,3.8,22,27,73,200,2,5
1,0,3.4,46,16,36,300,2,5
1,0,4.3,146,82,24,650,2,5
1,0,3.6,8,16,36,250,2,5
1,0,3.5,24,82,73,300,2,5
1,1,4.4,3300,50,27,1300,2,5
1,0,4.6,2490,50,24,1600,2,5
1,1,4.3,375,27,24,1200,2,5
1,0,3.6,27,85,73,300,2,5
1,1,4.3,2664,51,16,1200,2,5
1,0,3.9,74,70,24,500,2,5
1,0,3.6,10,85,86,500,2,5
1,0,3.9,67,12,12,500,2,5
1,0,3.4,41,82,73,100,2,5
1,0,4.0,47,70,37,300,2,5
1,0,3.9,189,27,36,600,2,5
1,0,4.4,215,8,50,450,2,5
1,0,4.0,175,82,24,750,2,5
1,1,4.7,3300,15,70,1300,2,5
1,0,3.9,107,50,73,600,2,5
1,0,3.1,163,12,73,350,2,5
1,0,4.4,1087,50,2,600,2,5
1,0,2.8,109,77,24,500,2,5
1,0,3.0,74,77,24,500,2,5
1,0,4.2,444,27,24,700,2,5
1,1,4.3,2040,51,24,1500,2,5
1,0,3.7,123,8,54,400,2,5
1,0,3.4,21,27,36,500,2,5
1,0,4.0,568,27,13,400,2,5
1,0,4.2,172,14,24,800,2,5
1,0,3.1,28,8,50,250,2,5
1,0,3.7,42,65,24,900,2,5
1,0,3.9,55,80,73,400,2,5
1,0,4.0,787,70,73,400,2,5
1,1,4.3,393,8,7,1600,2,5
1,0,3.9,238,27,24,800,2,5
1,0,3.5,60,20,73,300,2,5
1,0,4.1,54,69,24,400,2,5
1,1,4.5,1621,15,24,1300,2,5
1,0,3.7,18,51,73,200,2,5
1,1,3.9,54,27,73,350,2,5
1,0,4.3,116,80,37,400,2,5
1,0,3.9,306,20,24,500,2,5
1,0,3.6,32,20,73,700,2,5
1,0,4.1,125,51,26,900,2,5
1,1,4.4,2560,27,24,1600,2,5
1,0,3.0,10,20,73,500,2,5
1,0,4.0,73,20,0,250,2,5
1,0,3.9,30,20,73,200,2,5
1,0,3.7,47,89,73,350,2,5
1,0,3.7,29,82,0,300,2,5
1,1,4.1,612,15,24,1100,2,5
1,0,3.6,51,27,36,500,2,5
1,0,3.9,100,8,84,400,2,5
1,0,3.9,847,20,24,700,2,5
1,0,4.2,432,82,17,700,2,5
1,0,4.0,90,20,86,650,2,5
